setname,family,day,R,naive_R,risk_bps,mins,or_ratio,ambiguous,cost_risk,gross_R,grade,year
pullback OR15 R3,pullback,2023-09-12,2.912847488329965,2.912847488329965,7.649425746795554,94.0,0.7969612764318076,False,8.715251167003512,3.0,B,2023
pullback OR15 R3,pullback,2023-09-12,-1.0798531758697665,-1.0798531758697667,8.348655634610456,105.0,0.7969612764318076,False,7.985317586976662,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-09-13,-1.0477701582179222,-1.0477701582179222,13.955714017638533,49.0,0.9543752096503053,False,4.777015821792215,-1.0,A,2023
pullback OR15 R3,pullback,2023-09-13,-1.132995108455397,-1.132995108455397,5.012715688639393,122.0,0.9543752096503053,False,13.299510845539714,-1.0,B,2023
pullback OR15 R3,pullback,2023-09-14,-1.0346924652604785,-1.0346924652604785,19.21646852309834,26.0,0.7648275828311364,False,3.469246526047845,-1.0,A,2023
pullback OR15 R3,pullback,2023-09-14,-1.0453942066517603,-1.04539420665176,14.68616186600579,37.0,0.7648275828311364,False,4.539420665176018,-1.0000000000000002,A,2023
pullback OR15 R3,pullback,2023-09-15,-1.0549980065764677,-1.0549980065764675,12.12165145912613,47.0,1.4193897456088593,False,5.499800657646758,-1.0000000000000002,A,2023
pullback OR15 R3,pullback,2023-09-15,2.9154641029965687,2.9154641029965687,7.8861961639752325,79.0,1.4193897456088593,False,8.45358970034315,3.0,B,2023
pullback OR15 R3,pullback,2023-09-19,2.9211208645693167,2.9211208645693167,8.451749160619501,49.0,0.648078954687731,False,7.887913543068296,2.9999999999999996,B,2023
pullback OR15 R3,pullback,2023-09-19,-1.092054412103759,-1.092054412103759,7.242093577385888,73.0,0.648078954687731,False,9.205441210375898,-1.0,B,2023
pullback OR15 R3,pullback,2023-09-20,-1.1448104230712994,-1.1448104230712994,4.603720177921335,137.0,0.7435094523257918,False,14.481042307129952,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-09-21,-1.0540795755173022,-1.0540795755173022,12.327512934219936,22.0,0.6465233954612385,False,5.40795755173022,-1.0,B,2023
pullback OR15 R3,pullback,2023-09-21,-1.0484784967366405,-1.0484784967366403,13.751801552105382,45.0,0.6465233954612385,False,4.847849673664037,-1.0000000000000002,A,2023
pullback OR15 R3,pullback,2023-09-22,-1.1375815818266701,-1.1375815818266701,4.845609839742618,231.0,0.7449363880639551,False,13.758158182667007,-1.0,B,2023
pullback OR15 R3,pullback,2023-09-25,-1.0783037442892227,-1.0783037442892227,8.513854257138279,111.0,1.2810637067235915,False,7.830374428922281,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-09-25,-1.1364137548848499,-1.1364137548848499,4.887092707252401,188.0,1.2810637067235915,False,13.641375488484995,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-09-26,2.946580175003454,2.946580175003454,12.479761337851018,22.0,0.6383858234186566,False,5.341982499654637,3.0000000000000004,B,2023
pullback OR15 R3,pullback,2023-09-26,-1.0672392522484349,-1.0672392522484349,9.914843553040633,53.0,0.6383858234186566,False,6.723925224843481,-1.0,B,2023
pullback OR15 R3,pullback,2023-09-27,-1.0502508086324893,-1.0502508086324895,13.266784850018045,38.0,0.657341539852529,False,5.025080863248943,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-09-27,-1.0794846848055988,-1.079484684805599,8.387360009002723,77.0,0.657341539852529,False,7.948468480559892,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-09-28,-1.048935229329907,-1.0489352293299072,13.623450340289473,27.0,0.8151420704690004,False,4.893522932990713,-0.9999999999999999,A,2023
pullback OR15 R3,pullback,2023-09-29,-1.0554237184204116,-1.0554237184204118,12.028544559383862,21.0,0.6366795639650891,False,5.542371842041174,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-09-29,2.912051717112737,2.912051717112737,7.580212424627309,121.0,0.6366795639650891,False,8.79482828872628,3.0,B,2023
pullback OR15 R3,pullback,2023-10-02,-1.0619504883348168,-1.0619504883348168,10.761281865343971,123.0,1.7677658782571213,False,6.195048833481676,-1.0,B,2023
pullback OR15 R3,pullback,2023-10-03,-1.0519846703324582,-1.0519846703324582,12.824293438875802,23.0,0.7974391114940493,False,5.198467033245832,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-10-03,2.971580037586467,2.971580037586467,23.45768994927385,37.0,0.7974391114940493,False,2.8419962413532707,3.0,A,2023
pullback OR15 R3,pullback,2023-10-04,-1.0721723518850916,-1.0721723518850916,9.237147595357461,140.0,1.3421932318652376,False,7.2172351885091635,-1.0,B,2023
pullback OR15 R3,pullback,2023-10-04,-1.0759632322326491,-1.0759632322326491,8.77617561907973,154.0,1.3421932318652376,False,7.596323223264913,-1.0,B,2023
pullback OR15 R3,pullback,2023-10-05,-1.0624229452129026,-1.0624229452129026,10.679833583514865,24.0,1.064849172507223,False,6.242294521290271,-0.9999999999999999,A,2023
pullback OR15 R3,pullback,2023-10-05,-1.0925971685971634,-1.0925971685971634,7.199644187469132,178.0,1.064849172507223,False,9.259716859716342,-1.0,B,2023
pullback OR15 R3,pullback,2023-10-09,-1.108784098244973,-1.108784098244973,6.1283466740275445,176.0,1.3364582146028847,False,10.878409824497313,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-10-09,2.8708516023241453,2.8708516023241453,5.162020425061035,232.0,1.3364582146028847,False,12.914839767585462,3.0,B,2023
pullback OR15 R3,pullback,2023-10-10,-1.0583158497043665,-1.0583158497043665,11.431997819569602,32.0,0.6758865674074043,False,5.831584970436652,-1.0,B,2023
pullback OR15 R3,pullback,2023-10-10,2.931720797800323,2.931720797800323,9.763832106840535,40.0,0.6758865674074043,False,6.827920219967737,3.0000000000000004,B,2023
pullback OR15 R3,pullback,2023-10-11,-1.1094707562104995,-1.1094707562104995,6.089906471320472,164.0,0.9328062981697797,False,10.947075621049953,-1.0,B,2023
pullback OR15 R3,pullback,2023-10-11,-1.106364198329517,-1.106364198329517,6.267773152403495,197.0,0.9328062981697797,False,10.63641983295169,-1.0,B,2023
pullback OR15 R3,pullback,2023-10-12,-1.0761258217116068,-1.0761258217116068,8.757431469078265,44.0,0.7418385853719213,False,7.61258217116068,-1.0,B,2023
pullback OR15 R3,pullback,2023-10-12,-1.0594499286322585,-1.0594499286322585,11.213918704435967,54.0,0.7418385853719213,False,5.944992863225848,-1.0,B,2023
pullback OR15 R3,pullback,2023-10-13,-1.0598683307080357,-1.0598683307080359,11.135547939658586,56.0,0.941107565422402,False,5.986833070803578,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-10-13,-1.073266888238184,-1.073266888238184,9.099153556233938,62.0,0.941107565422402,False,7.326688823818403,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-10-16,-1.0633367453150029,-1.0633367453150029,10.525748731656892,65.0,1.3945101494341527,False,6.333674531500284,-1.0,B,2023
pullback OR15 R3,pullback,2023-10-16,-1.0823967007158206,-1.0823967007158206,8.090938846762132,93.0,1.3945101494341527,False,8.239670071582069,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-10-17,-1.0260412415167761,-1.0260412415167763,25.600417946171582,18.0,0.592823588193742,False,2.6041241516776235,-0.9999999999999999,A,2023
pullback OR15 R3,pullback,2023-10-17,2.955694033149841,2.955694033149841,15.046882261283336,44.0,0.592823588193742,False,4.430596685015912,3.0,A,2023
pullback OR15 R3,pullback,2023-10-18,-1.0597463390723594,-1.0597463390723594,11.158284792299318,203.0,1.1500338425563947,False,5.974633907235942,-1.0,B,2023
pullback OR15 R3,pullback,2023-10-18,-1.073140216918439,-1.073140216918439,9.11491235266759,261.0,1.1500338425563947,False,7.314021691843902,-1.0,B,2023
pullback OR15 R3,pullback,2023-10-19,-1.0657404153714536,-1.0657404153714536,10.140895260545497,110.0,1.3473266882172068,False,6.574041537145366,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-10-19,-1.0170846987721884,-1.0170846987721884,39.021271346727296,193.0,1.3473266882172068,False,1.7084698772188518,-0.9999999999999999,A,2023
pullback OR15 R3,pullback,2023-10-20,2.963487601416983,2.963487601416983,18.25863795693646,58.0,1.1409237040460383,False,3.6512398583016967,3.0,A+,2023
pullback OR15 R3,pullback,2023-10-20,-1.0427859808245057,-1.042785980824506,15.581427697102857,98.0,1.1409237040460383,False,4.278598082450582,-0.9999999999999999,A,2023
pullback OR15 R3,pullback,2023-10-23,-1.0478195834771629,-1.0478195834771626,13.941289701635487,58.0,1.733397191944656,False,4.781958347716269,-1.0000000000000002,A+,2023
pullback OR15 R3,pullback,2023-10-23,2.9345887493982197,2.9345887493982197,10.191926626281672,76.0,1.733397191944656,False,6.54112506017802,3.0,B,2023
pullback OR15 R3,pullback,2023-10-24,-1.0606116091296374,-1.0606116091296374,10.99899303515909,80.0,1.0959562302329464,False,6.0611609129637385,-1.0,B,2023
pullback OR15 R3,pullback,2023-10-24,-1.1245362677785946,-1.1245362677785946,5.353192917679952,213.0,1.0959562302329464,False,12.453626777859462,-1.0,B,2023
pullback OR15 R3,pullback,2023-10-25,-1.0758702102542876,-1.0758702102542874,8.786935800391998,165.0,1.74018275528067,False,7.587021025428749,-1.0000000000000002,B,2023
pullback OR15 R3,pullback,2023-10-26,-1.0225879917184257,-1.0225879917184255,29.514207149405447,29.0,1.2496564245702906,False,2.258799171842556,-1.0000000000000002,A+,2023
pullback OR15 R3,pullback,2023-10-27,-1.042228377962449,-1.042228377962449,15.787172011662173,74.0,0.6298987534818568,False,4.222837796244901,-1.0,B,2023
pullback OR15 R3,pullback,2023-10-27,-1.0372205210851502,-1.0372205210851502,17.91126634529157,105.0,0.6298987534818568,False,3.722052108515024,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-11-01,0.8364676030163151,0.8364676030163151,7.955475946775778,111.0,0.6750617962467306,False,8.379972123941318,0.9202673242557282,B,2023
pullback OR15 R3,pullback,2023-11-01,-1.092389526980428,-1.0923895269804278,7.215825088139004,175.0,0.6750617962467306,False,9.238952698042786,-1.0000000000000002,B,2023
pullback OR15 R3,pullback,2023-11-02,-1.0616602071314973,-1.0616602071314973,10.81194335343255,42.0,0.6172663884715186,False,6.166020713149732,-1.0,B,2023
pullback OR15 R3,pullback,2023-11-02,2.872266532411207,2.872266532411207,5.219201194888411,236.0,0.6172663884715186,False,12.773346758879264,2.9999999999999996,B,2023
pullback OR15 R3,pullback,2023-11-03,-1.0673604314022407,-1.0673604314022407,9.897007082476769,20.0,0.6894263408997158,False,6.73604314022407,-1.0,B,2023
pullback OR15 R3,pullback,2023-11-07,-1.0816318881797231,-1.0816318881797231,8.166743187403856,32.0,0.8350075694787832,False,8.163188817972307,-1.0,B,2023
pullback OR15 R3,pullback,2023-11-07,2.945030971759844,2.945030971759844,12.128041699301017,55.0,0.8350075694787832,False,5.496902824015597,3.0,B,2023
pullback OR15 R3,pullback,2023-11-08,-1.0748041323929696,-1.0748041323929696,8.912163611021615,35.0,0.5302989870648783,False,7.480413239296959,-1.0,B,2023
pullback OR15 R3,pullback,2023-11-08,1.0126881943723656,1.0126881943723656,10.325935456202698,54.0,0.5302989870648783,False,6.456235074239264,1.0772505451147583,B,2023
pullback OR15 R3,pullback,2023-11-09,-1.1263471130272917,-1.1263471130272917,5.276469328766243,146.0,0.7023337269314546,False,12.634711302729173,-1.0,B,2023
pullback OR15 R3,pullback,2023-11-09,-1.1309813434667,-1.1309813434666998,5.089783392213846,151.0,0.7023337269314546,False,13.09813434666999,-1.0,B,2023
pullback OR15 R3,pullback,2023-11-10,2.8584836720712534,2.8584836720712534,4.710881609381026,127.0,0.9965360553530143,False,14.151632792874658,3.0,B,2023
pullback OR15 R3,pullback,2023-11-13,2.8639216734322424,2.8639216734322424,4.899139219901513,121.0,0.7173238745744092,False,13.607832656775749,3.0,B,2023
pullback OR15 R3,pullback,2023-11-13,-1.0853818264219384,-1.0853818264219384,7.808062846678238,152.0,0.7173238745744092,False,8.53818264219383,-1.0,B,2023
pullback OR15 R3,pullback,2023-11-14,-1.0807827533211338,-1.0807827533211338,8.252586588828965,37.0,0.8336579823250814,False,8.078275332113373,-1.0,B,2023
pullback OR15 R3,pullback,2023-11-14,-1.1517822177742973,-1.1517822177742973,4.392258042098261,87.0,0.8336579823250814,False,15.178221777429727,-1.0,B,2023
pullback OR15 R3,pullback,2023-11-15,-1.0439514916267991,-1.043951491626799,15.168237572628215,26.0,0.5035773729987196,False,4.395149162679898,-1.0000000000000002,A,2023
pullback OR15 R3,pullback,2023-11-15,2.9075781170756745,2.9075781170756745,7.2132989025178365,136.0,0.5035773729987196,False,9.242188292432516,2.9999999999999996,B,2023
pullback OR15 R3,pullback,2023-11-16,-1.077474294514661,-1.077474294514661,8.605004677267619,20.0,0.4048639338165432,False,7.747429451466098,-1.0,B,2023
pullback OR15 R3,pullback,2023-11-16,-1.0964210415546893,-1.0964210415546893,6.914120153831135,53.0,0.4048639338165432,False,9.642104155468932,-1.0,B,2023
pullback OR15 R3,pullback,2023-11-17,-1.1313555493039222,-1.1313555493039222,5.075283611537229,160.0,0.5643032114021306,False,13.135554930392221,-1.0,B,2023
pullback OR15 R3,pullback,2023-11-20,2.77026645045154,2.77026645045154,2.9019125329190993,181.0,1.2400988632442078,False,22.97335495484599,3.0,B,2023
pullback OR15 R3,pullback,2023-11-21,1.2918424511144269,1.2918424511144269,9.68214184725319,53.0,0.596520165928425,False,6.88552881360439,1.3606977392504707,B,2023
pullback OR15 R3,pullback,2023-11-21,2.849899002760781,2.849899002760781,4.441453947199209,119.0,0.596520165928425,False,15.010099723921899,3.0,B,2023
pullback OR15 R3,pullback,2023-11-22,-1.0493541202672594,-1.0493541202672594,13.50782190132404,33.0,1.5300838776619075,False,4.9354120267259365,-1.0,A+,2023
pullback OR15 R3,pullback,2023-11-28,-1.0630047325328202,-1.0630047325328202,10.581215725650276,78.0,0.6914631427918004,False,6.300473253282021,-1.0,B,2023
pullback OR15 R3,pullback,2023-11-28,-1.116385374294893,-1.116385374294893,5.728096598954868,181.0,0.6914631427918004,False,11.638537429489315,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-11-29,2.9213420466211004,2.9213420466211004,8.475515037307137,43.0,0.9872373403979147,False,7.865795337889954,3.0,B,2023
pullback OR15 R3,pullback,2023-11-29,-1.2040319019043342,-1.2040319019043342,3.267462884207446,180.0,0.9872373403979147,False,20.403190190433428,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-11-30,2.925209705405847,2.925209705405847,8.913812551271699,92.0,1.5639919267847795,False,7.479029459415276,2.9999999999999996,B,2023
pullback OR15 R3,pullback,2023-11-30,-1.1399980260737492,-1.1399980260737492,4.761971903200081,195.0,1.5639919267847795,False,13.999802607374933,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-12-01,-1.036784586048894,-1.036784586048894,18.123533204384415,108.0,1.0414190807451489,False,3.6784586048894035,-1.0,A,2023
pullback OR15 R3,pullback,2023-12-01,2.9239560504214097,2.9239560504214097,8.766860090265,126.0,1.0414190807451489,False,7.604394957859024,3.0,B,2023
pullback OR15 R3,pullback,2023-12-04,2.9354313260668627,2.9354313260668627,10.324924240460932,49.0,0.7519197015952477,False,6.4568673933137255,3.0,B,2023
pullback OR15 R3,pullback,2023-12-04,-1.098830184815434,-1.098830184815434,6.745577456034005,121.0,0.7519197015952477,False,9.883018481543413,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-12-05,1.7160222821387616,1.7160222821387616,20.455266786336185,32.0,1.1022697299356377,False,3.2591443251768792,1.7486137253905305,A+,2023
pullback OR15 R3,pullback,2023-12-05,-1.1090491287048538,-1.1090491287048538,6.113452483155813,104.0,1.1022697299356377,False,10.904912870485388,-1.0,B,2023
pullback OR15 R3,pullback,2023-12-06,-1.0768036367930016,-1.0768036367930016,8.680144515336464,58.0,1.6623667463179232,False,7.68036367930016,-1.0,A,2023
pullback OR15 R3,pullback,2023-12-06,-1.1026796637594354,-1.1026796637594354,6.4926845517197735,144.0,1.6623667463179232,False,10.267966375943537,-1.0,B,2023
pullback OR15 R3,pullback,2023-12-07,2.9262725429009655,2.9262725429009655,9.042311954027745,132.0,1.2239327681753933,False,7.372745709903443,3.0,B,2023
pullback OR15 R3,pullback,2023-12-07,-1.1023816590488036,-1.1023816590488036,6.511582961835755,186.0,1.2239327681753933,False,10.238165904880358,-1.0,B,2023
pullback OR15 R3,pullback,2023-12-08,-1.0342396032233707,-1.034239603223371,19.47063061208668,39.0,1.2296865950300544,False,3.423960322337088,-0.9999999999999999,A+,2023
pullback OR15 R3,pullback,2023-12-08,-1.0672436537904253,-1.067243653790425,9.914194560938528,106.0,1.2296865950300544,False,6.724365379042519,-1.0,B,2023
pullback OR15 R3,pullback,2023-12-11,-1.1313530124784328,-1.1313530124784328,5.075381630673518,90.0,1.2117127610642129,False,13.13530124784327,-1.0,B,2023
pullback OR15 R3,pullback,2023-12-12,1.7097965053285262,1.7097965053285262,8.555465668926129,39.0,0.7972664019100676,False,7.792289659790616,1.7877194019264324,B,2023
pullback OR15 R3,pullback,2023-12-12,-1.1835886011324546,-1.1835886011324546,3.6313075133988493,148.0,0.7972664019100676,False,18.358860113245456,-1.0,B,2023
pullback OR15 R3,pullback,2023-12-14,2.938181374120375,2.938181374120375,10.784236258580329,50.0,0.7567611198599798,False,6.181862587962524,3.0,B,2023
pullback OR15 R3,pullback,2023-12-14,-1.041040764105289,-1.0410407641052892,16.244012049979087,108.0,0.7567611198599798,False,4.1040764105289185,-0.9999999999999998,B,2023
pullback OR15 R3,pullback,2023-12-15,-1.0725019059150658,-1.0725019059150658,9.195160572022075,124.0,1.1111965071770664,False,7.250190591506575,-1.0,B,2023
pullback OR15 R3,pullback,2023-12-18,-1.087781137883571,-1.0877811378835711,7.594645988195136,40.0,0.6745399347630668,False,8.778113788357102,-0.9999999999999999,B,2023
pullback OR15 R3,pullback,2023-12-18,-1.1210037577414391,-1.1210037577414391,5.509470772727571,51.0,0.6745399347630668,False,12.100375774143918,-1.0,B,2023
pullback OR15 R3,pullback,2023-12-20,0.45759552158291916,0.45759552158291916,7.640871801150335,49.0,0.7514901892093503,False,8.725007878895441,0.5448456003718736,B,2023
pullback OR15 R3,pullback,2023-12-20,-1.1129130374671563,-1.1129130374671563,5.904248806171597,117.0,0.7514901892093503,False,11.291303746715636,-1.0,B,2023
pullback OR15 R3,pullback,2023-12-21,-1.0516980365262,-1.0516980365261999,12.8953962560804,40.0,1.0105164941865654,False,5.169803652619996,-1.0000000000000002,A,2023
pullback OR15 R3,pullback,2023-12-21,2.913953537531445,2.913953537531445,7.747752174126779,152.0,1.0105164941865654,False,8.604646246855518,3.0,B,2023
pullback OR15 R3,pullback,2023-12-22,-1.1356393121859685,-1.1356393121859685,4.914995925020858,174.0,0.6935103784984288,False,13.563931218596839,-1.0,B,2023
pullback OR15 R3,pullback,2023-12-27,-1.0960545076315422,-1.0960545076315422,6.940503710913278,46.0,0.46532058682129995,False,9.605450763154225,-1.0,B,2023
pullback OR15 R3,pullback,2023-12-27,-0.5909695353792472,-0.5909695353792472,6.069229833313032,62.0,0.46532058682129995,False,10.984370092683589,-0.48112583445241136,B,2023
pullback OR15 R3,pullback,2023-12-29,2.9196334183349397,2.9196334183349397,8.295321921804534,70.0,0.4358584373293468,False,8.036658166506001,2.9999999999999996,B,2023
pullback OR15 R3,pullback,2023-12-29,2.9034604979783967,2.9034604979783967,6.905636063023021,81.0,0.4358584373293468,False,9.653950202160317,3.0,B,2023
pullback OR15 R3,pullback,2024-01-02,-1.069964572935793,-1.0699645729357927,9.52863197319125,76.0,1.7989100010354853,False,6.996457293579283,-1.0,B,2024
pullback OR15 R3,pullback,2024-01-03,-1.061220881505374,-1.0612208815053739,10.889530667867744,72.0,1.0382586595164076,False,6.122088150537394,-1.0000000000000002,B,2024
pullback OR15 R3,pullback,2024-01-04,-1.0600714450770743,-1.0600714450770743,11.097896276863395,50.0,0.9622152647780928,False,6.00714450770743,-1.0,B,2024
pullback OR15 R3,pullback,2024-01-04,2.885930333599969,2.885930333599969,5.844381663471635,89.0,0.9622152647780928,False,11.406966640003084,3.0,B,2024
pullback OR15 R3,pullback,2024-01-05,2.002623323532154,2.002623323532154,11.5382772102417,47.0,0.9866285319211913,False,5.777870079901656,2.0604020243311707,B,2024
pullback OR15 R3,pullback,2024-01-05,-1.088616932103941,-1.088616932103941,7.523016773867976,111.0,0.9866285319211913,False,8.861693210394089,-1.0,B,2024
pullback OR15 R3,pullback,2024-01-09,2.921359494005264,2.921359494005264,8.477395436790465,59.0,0.9419453338985215,False,7.864050599473583,3.0,B,2024
pullback OR15 R3,pullback,2024-01-10,-1.0619389183149697,-1.0619389183149697,10.763292043244226,23.0,0.6216841532833738,False,6.1938918314969635,-1.0,B,2024
pullback OR15 R3,pullback,2024-01-10,-1.166213682840376,-1.166213682840376,4.010901240344351,83.0,0.6216841532833738,False,16.6213682840376,-1.0,B,2024
pullback OR15 R3,pullback,2024-01-11,2.9443286294088677,2.9443286294088677,11.975035994045673,22.0,1.2244114236038182,False,5.567137059113245,3.0,A,2024
pullback OR15 R3,pullback,2024-01-11,-1.0574195329259557,-1.0574195329259557,11.61045088134649,50.0,1.2244114236038182,False,5.741953292595575,-1.0,A,2024
pullback OR15 R3,pullback,2024-01-12,-1.0412884532675393,-1.041288453267539,16.14656432748471,50.0,1.1630913742931506,False,4.128845326753912,-1.0000000000000002,A+,2024
pullback OR15 R3,pullback,2024-01-12,2.926172776211235,2.926172776211235,9.030092592593498,75.0,1.1630913742931506,False,7.382722378876472,3.0,B,2024
pullback OR15 R3,pullback,2024-01-16,-1.0631767877796159,-1.0631767877796157,10.552398912591899,67.0,1.37481803014206,False,6.317678777961579,-1.0,B,2024
pullback OR15 R3,pullback,2024-01-16,-1.0435043418038468,-1.0435043418038468,15.324140971320682,94.0,1.37481803014206,False,4.3504341803846724,-1.0,A,2024
pullback OR15 R3,pullback,2024-01-18,-1.0720883983721776,-1.0720883983721776,9.24790509597402,113.0,0.9695753187599883,False,7.208839837217764,-1.0,B,2024
pullback OR15 R3,pullback,2024-01-19,-1.055256574044499,-1.055256574044499,12.064929434998808,32.0,0.717981745745942,False,5.525657404449897,-1.0,B,2024
pullback OR15 R3,pullback,2024-01-19,-1.0863570897481942,-1.0863570897481942,7.71988343528687,79.0,0.717981745745942,False,8.63570897481943,-0.9999999999999999,B,2024
pullback OR15 R3,pullback,2024-01-22,-1.0664821727883338,-1.0664821727883338,10.02775087976144,80.0,1.5312120642352425,False,6.648217278833385,-1.0,B,2024
pullback OR15 R3,pullback,2024-01-22,-1.0578933155582912,-1.057893315558291,11.515434212701459,90.0,1.5312120642352425,False,5.789331555829107,-1.0000000000000002,B,2024
pullback OR15 R3,pullback,2024-01-24,-1.0779090113735856,-1.0779090113735856,8.55699045479988,98.0,0.9257998087858095,False,7.790901137358554,-1.0,B,2024
pullback OR15 R3,pullback,2024-01-25,-1.090323097587152,-1.090323097587152,7.380910137890318,35.0,0.786496363929483,False,9.0323097587152,-1.0,B,2024
pullback OR15 R3,pullback,2024-01-25,-1.0820931491622676,-1.0820931491622678,8.120856289102926,184.0,0.786496363929483,False,8.209314916226775,-0.9999999999999999,B,2024
pullback OR15 R3,pullback,2024-01-26,-1.066178637416095,-1.066178637416095,10.073744227688316,39.0,0.6619477889605533,False,6.617863741609517,-0.9999999999999999,B,2024
pullback OR15 R3,pullback,2024-01-26,1.0402540208462256,1.0402540208462256,8.533008199038244,66.0,0.6619477889605533,False,7.812797680679679,1.1183819976530225,B,2024
pullback OR15 R3,pullback,2024-01-30,-1.1081341106026463,-1.1081341106026463,6.165183797704924,33.0,0.4695822042501116,False,10.813411060264622,-1.0,B,2024
pullback OR15 R3,pullback,2024-01-30,1.6158958689383247,1.6158958689383247,9.041910559588489,49.0,0.4695822042501116,False,7.373073005679098,1.6896265989951158,B,2024
pullback OR15 R3,pullback,2024-01-31,-1.0784911642654047,-1.0784911642654047,8.493525008909863,93.0,1.124670970957328,False,7.849116426540467,-1.0,B,2024
pullback OR15 R3,pullback,2024-02-01,-1.0354326494956347,-1.0354326494956347,18.815038563480762,32.0,0.6980523582885189,False,3.543264949563484,-0.9999999999999999,A,2024
pullback OR15 R3,pullback,2024-02-01,-1.0717057050886907,-1.0717057050886907,9.297261157143451,63.0,0.6980523582885189,False,7.170570508869062,-1.0,B,2024
pullback OR15 R3,pullback,2024-02-02,-1.0997939600871236,-1.0997939600871236,6.680431020921939,92.0,1.820216687547097,False,9.979396008712365,-1.0,B,2024
pullback OR15 R3,pullback,2024-02-02,0.39048289931071417,0.39048289931071417,73.52536573855528,132.0,1.820216687547097,False,0.9067165596118615,0.39955006490683276,A,2024
pullback OR15 R3,pullback,2024-02-05,2.9386620063114997,2.9386620063114997,10.868739366538016,36.0,0.7076592043849252,False,6.133799368850059,3.0000000000000004,B,2024
pullback OR15 R3,pullback,2024-02-05,-0.10295300354948897,-0.10295300354948897,13.832707949752075,53.0,0.7076592043849252,False,4.819494990340019,-0.05475805364608878,A,2024
pullback OR15 R3,pullback,2024-02-06,2.9231834497802893,2.9231834497802893,8.678685319242659,23.0,0.996530077614461,False,7.681655021971036,2.9999999999999996,B,2024
pullback OR15 R3,pullback,2024-02-06,-0.578980936438778,-0.578980936438778,10.498708130628557,38.0,0.996530077614461,False,6.3499876210650825,-0.5154810602281272,B,2024
pullback OR15 R3,pullback,2024-02-07,2.9366438507396775,2.9366438507396775,10.522525034269641,46.0,0.8570365412973069,False,6.335614926032243,3.0,B,2024
pullback OR15 R3,pullback,2024-02-07,-1.0986946876020982,-1.0986946876020982,6.754838409889189,66.0,0.8570365412973069,False,9.869468760209813,-1.0,B,2024
pullback OR15 R3,pullback,2024-02-08,-1.0629606559646254,-1.0629606559646252,10.588623267223204,81.0,0.6943530902097285,False,6.296065596462529,-1.0000000000000002,B,2024
pullback OR15 R3,pullback,2024-02-08,2.849753390553909,2.849753390553909,4.4371494912560285,135.0,0.6943530902097285,False,15.024660944609119,3.0,B,2024
pullback OR15 R3,pullback,2024-02-09,2.9391908745673443,2.9391908745673443,10.96326681108057,29.0,0.5376946653071489,False,6.080912543265543,2.9999999999999996,B,2024
pullback OR15 R3,pullback,2024-02-09,2.872977680204879,2.872977680204879,5.248421440751203,126.0,0.5376946653071489,False,12.702231979512057,3.0,B,2024
pullback OR15 R3,pullback,2024-02-12,2.844236493592179,2.844236493592179,4.279992676340995,93.0,0.694678737479729,False,15.576350640782083,3.0,B,2024
pullback OR15 R3,pullback,2024-02-12,2.8503617325490693,2.8503617325490693,4.4551883553802885,174.0,0.694678737479729,False,14.963826745093048,3.0,B,2024
pullback OR15 R3,pullback,2024-02-13,-1.0974907450188462,-1.0974907450188462,6.838255944580081,158.0,1.313025602171032,False,9.749074501884632,-0.9999999999999999,B,2024
pullback OR15 R3,pullback,2024-02-13,-1.1455541399537792,-1.1455541399537792,4.580197216502172,200.0,1.313025602171032,False,14.555413995377913,-1.0,B,2024
pullback OR15 R3,pullback,2024-02-14,-1.0688836711549858,-1.068883671154986,9.67815239066874,154.0,1.2328087871869515,False,6.888367115498596,-0.9999999999999999,B,2024
pullback OR15 R3,pullback,2024-02-15,-1.076242686205253,-1.076242686205253,8.744008112095287,35.0,1.0665517258696005,False,7.6242686205252905,-1.0,A,2024
pullback OR15 R3,pullback,2024-02-15,-1.0636928090184576,-1.0636928090184576,10.466906342181765,96.0,1.0665517258696005,False,6.3692809018457694,-1.0,B,2024
pullback OR15 R3,pullback,2024-02-16,-1.0968698664082723,-1.0968698664082723,6.882085124974802,103.0,0.868888698792486,False,9.686986640827225,-1.0,B,2024
