date,open,high,low,close,volume
2024-05-29,106.91,107.88,106.91,107.365,5698078
2024-05-30,106.17,106.33,104.59,104.915,6979664
2024-05-31,105.225,105.245,102.765,105.08,8366036
2024-06-03,105.885,105.98,104.085,105.345,6599376
2024-06-04,105.29,105.735,104.75,105.565,4193470
2024-06-05,106.5,107.91,106.23,107.91,6055762
2024-06-06,107.97,108.045,107.265,107.55,4983408
2024-06-07,107.665,108.26,107.27,107.8,4216162
2024-06-10,107.435,108.365,107.365,108.075,4568298
2024-06-11,107.8,110.115,107.75,110.085,9216676
2024-06-12,111.18,113.655,110.975,112.52,12548254
2024-06-13,113.565,113.88,112.72,113.41,8208924
2024-06-14,113.25,113.9,113.175,113.835,5634250
2024-06-17,114.115,115.965,113.725,115.56,8236740
2024-06-18,115.675,116.085,115.245,115.705,5635682
2024-06-20,116.225,116.295,114.02,114.405,7979744
2024-06-21,114.43,114.88,113.685,114.205,8124464
2024-06-24,112.82,113.33,111.18,111.21,9493808
2024-06-25,112.025,113.31,111.395,113.25,6112234
2024-06-26,113.08,113.655,112.24,113.12,6846226
2024-06-27,112.9,113.735,112.765,113.175,5369408
2024-06-28,113.57,115.195,112.96,113.115,8450892
2024-07-01,113.285,114.16,111.64,113.97,6163952
2024-07-02,112.98,114.55,112.98,114.54,5017988
2024-07-03,114.375,116.14,114.28,116.085,3946838
2024-07-05,116.215,116.955,115.735,116.44,4222736
2024-07-08,116.815,117.575,116.615,117.235,5277690
2024-07-09,117.835,118.115,116.47,117.14,5601614
2024-07-10,117.945,118.925,117.285,118.84,5884254
2024-07-11,119.02,119.07,115.525,115.865,9510548
2024-07-12,116.185,118.14,115.78,116.9,5295972
2024-07-15,117.495,118.265,116.445,117.11,5776104
2024-07-16,117.385,117.445,115.885,116.72,4273718
2024-07-17,113.975,114.165,112.125,112.18,8009592
2024-07-18,113.41,113.43,110.775,112.19,6969856
2024-07-19,111.595,112.28,110.19,110.435,5749638
2024-07-22,111.895,113.18,111.42,113.05,6602134
2024-07-23,112.58,113.615,112.45,112.6,3803710
2024-07-24,111.13,111.48,107.68,107.94,9964078
2024-07-25,107.825,109.435,105.23,106.785,11859028
2024-07-26,108.225,109,107.225,108.14,7006106
2024-07-29,109,109.47,107.345,107.66,4647604
2024-07-30,108.19,108.19,104.15,104.955,6924836
2024-07-31,108.195,109.795,107.435,109.4,8899826
2024-08-01,109.1,110.365,104.2,105.32,11024434
2024-08-02,102.52,103.365,100.625,102.36,12209364
2024-08-05,95.955,100.86,95.37,98.95,21280930
2024-08-06,100.215,102.325,99.15,100.295,17209754
2024-08-07,102.725,103.225,98.535,98.67,12204640
2024-08-08,100.455,102.61,99,102.355,8858036
2024-08-09,102.295,103.405,101.675,102.815,5597086
2024-08-12,103.135,104.455,102.655,103.655,5563438
2024-08-13,104.94,106.875,104.81,106.84,6615568
2024-08-14,107.5,107.97,105.98,107.425,5163500
2024-08-15,108.815,110.625,108.58,110.515,6787398
2024-08-16,109.93,110.915,109.63,110.7,4177468
2024-08-19,110.44,112.53,109.99,112.525,9028118
2024-08-20,112.23,112.905,111.47,112.13,5085392
2024-08-21,112.2,113.18,111.845,112.79,5312240
2024-08-22,113.42,113.685,109.965,110.195,5965950
2024-08-23,111.29,112.47,110.55,111.98,7825504
2024-08-26,111.88,112.305,110.01,110.575,4067734
2024-08-27,109.89,111.48,109.35,111.245,5463264
2024-08-28,111.1,111.315,108.79,109.71,6352772
2024-08-29,109.74,111.285,108.44,108.72,8356616
2024-08-30,109.905,110.59,108.72,110.165,5522334
2024-09-03,109,109.08,104.505,105.105,10001094
2024-09-04,104.04,106.03,103.71,104.835,8704382
2024-09-05,104.08,105.975,103.985,104.675,5895292
2024-09-06,104.59,104.84,101.49,101.96,8688872
2024-09-09,103.24,103.745,102.27,103.63,8316474
2024-09-10,104.345,105.405,103.35,105.18,7738092
2024-09-11,105.54,108.935,103.87,108.77,9046162
2024-09-12,108.69,110.135,107.925,109.67,7780860
2024-09-13,109.805,110.495,109.36,110.22,5503268
2024-09-16,109.41,110.15,108.785,109.8,4552538
2024-09-17,110.9,111.07,109.03,109.585,4923792
2024-09-18,109.935,110.63,108.48,108.585,9115242
2024-09-19,111.665,112.505,111.025,111.81,9212064
2024-09-20,111.37,111.765,110.27,111.265,8845072
2024-09-23,111.165,111.31,110.705,111.045,3788576
2024-09-24,111.51,112.03,110.31,111.805,4561032
2024-09-25,111.585,112.615,111.535,112.125,3595626
2024-09-26,114.315,114.44,112.415,113.61,6038144
2024-09-27,113.77,113.805,112.13,112.55,3913820
2024-09-30,112.06,112.95,111.5,112.88,3763448
2024-10-01,112.545,112.61,109.475,110.13,7822654
2024-10-02,110.155,111.45,109.53,110.945,3057606
2024-10-03,110.62,112.22,110.605,111.405,4081742
2024-10-04,112.845,112.925,111.46,112.645,3429514
2024-10-07,112.14,112.885,111.59,111.87,2789710
2024-10-08,112.675,114.15,112.415,113.96,5126336
2024-10-09,114.05,115.395,113.695,115.235,5448684
2024-10-10,114.465,115.505,114.145,115.205,3778050
2024-10-11,114.93,115.665,114.76,115.405,6749002
2024-10-14,116.14,117.15,116.085,116.91,6190734
2024-10-15,117,117.285,113.915,114.34,7967288
2024-10-16,114.7,114.87,113.46,114.695,3993924
2024-10-17,116.295,116.36,115.05,115.045,4277640
2024-10-18,115.645,115.88,115.21,115.455,2839574
2024-10-21,115.095,116.01,114.885,115.995,4237460
2024-10-22,115.38,116.27,115.05,115.875,3434508
2024-10-23,115.445,115.62,113.24,114.215,4140286
2024-10-24,114.68,114.835,113.87,114.55,2664284
2024-10-25,115.2,116.44,114.98,115.145,4355212
2024-10-28,115.97,115.97,115.085,115.11,3637496
2024-10-29,115.33,116.995,114.9,116.66,4775296
2024-10-30,115.595,115.905,114.73,114.805,5422774
2024-10-31,113.545,113.545,111.08,111.12,8138712
2024-11-01,111.24,112.79,111.09,111.955,8023734
2024-11-04,112.06,112.675,111.395,111.87,3958770
2024-11-05,112.215,113.535,112.215,113.445,4674480
2024-11-06,115.56,116.89,115.29,116.675,7616570
2024-11-07,117.485,118.845,117.43,118.71,7207984
2024-11-08,118.56,118.97,118.15,118.58,4611110
2024-11-11,118.565,118.64,117.22,117.925,5158788
2024-11-12,117.845,118.225,117.145,118.075,5136416
2024-11-13,117.825,118.535,117.3,117.665,4509952
2024-11-14,117.855,118.06,117.075,117.265,4507178
2024-11-15,115.815,115.965,113.975,114.355,7008762
2024-11-18,114.355,115.21,113.86,114.725,4244492
2024-11-19,114.005,115.76,114.005,115.665,4590100
2024-11-20,115.765,115.805,114.025,115.565,6734216
2024-11-21,116.685,117.285,114.9,116.74,7306526
2024-11-22,116.53,117.07,116.11,116.8,4404748
2024-11-25,117.68,117.885,116.265,116.795,7055864
2024-11-26,117.325,117.745,116.88,117.38,4485954
2024-11-27,116.585,116.655,114.765,115.79,4359102
2024-11-29,116.06,117.11,115.945,116.865,3005876
2024-12-02,116.95,118.415,116.92,117.975,6732794
2024-12-03,117.475,118.43,117.245,118.4,3930466
2024-12-04,119.88,120.625,119.53,120.565,7087146
2024-12-05,120.375,120.515,119.785,119.955,3864306
2024-12-06,120.165,120.94,120.035,120.42,4770472
2024-12-09,119.97,120.4,119.33,119.635,4910676
